MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice,LogSalePrice,BsmtFin,House_age,Remod_age,FlrSF,Bath,AbvGrd,OpenSF,bedroom/totalRoomAboveGrade
30,RL,55.0,5350,Pave,IR1,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1Story,3,2,Gable,CompShg,Wd Sdng,Plywood,NA,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,728,728,GasA,Ex,Y,SBrkr,1306,Fa,6,Mod,0,NA,NA,NA,0,0,NA,NA,Y,263,0,WD,Normal,76500,11.245046019814627,0,70,44,1306,1,4,263,0.5
120,RM,44.0,4750,Pave,IR1,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,1573,GasA,Ex,Y,SBrkr,1625,Gd,5,Typ,1,Gd,Attchd,Fin,2,538,TA,TA,Y,123,0,WD,Family,235000,12.367340793126296,1573,1,0,1625,2,3,276,0.4
60,RL,65.0,8366,Pave,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798,798,GasA,Ex,Y,SBrkr,1640,Gd,6,Typ,0,NA,Attchd,RFn,2,520,TA,TA,Y,138,45,WD,Normal,173000,12.061046873479915,0,4,4,1640,3,4,183,0.5
80,RL,85.0,9350,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,452,1302,GasA,Ex,Y,SBrkr,1302,Gd,7,Min1,0,NA,Attchd,RFn,1,309,TA,TA,Y,333,0,CWD,Normal,158000,11.970350312009105,850,43,16,1302,2,4,333,0.42857142857142855
20,RL,70.0,8400,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,392,1314,GasA,TA,Y,SBrkr,1314,TA,5,Typ,0,NA,Attchd,RFn,1,294,TA,TA,Y,250,0,WD,Normal,145000,11.884489021402711,922,53,53,1314,1,4,250,0.6
60,RL,66.0,8738,Pave,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,975,975,GasA,Ex,Y,SBrkr,2291,Gd,8,Typ,1,TA,BuiltIn,Fin,2,429,TA,TA,Y,192,0,WD,Normal,230000,12.345834587905333,0,7,7,2291,3,5,192,0.5
60,FV,64.0,8791,Pave,IR1,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Rec,Unf,361,864,GasA,Ex,Y,SBrkr,1728,Gd,7,Typ,0,NA,Attchd,RFn,2,673,TA,TA,Y,216,56,WD,Normal,207500,12.24288661865289,503,5,5,1728,3,4,272,0.42857142857142855
20,RL,68.0,8814,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,270,1604,GasA,Ex,Y,SBrkr,1604,Gd,8,Typ,1,Gd,Attchd,RFn,2,660,TA,TA,Y,123,110,WD,Abnorml,220000,12.301382825334498,1334,3,3,1604,3,4,233,0.375
60,RL,80.0,12435,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,602,963,GasA,Ex,Y,SBrkr,1792,Gd,7,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,0,96,WD,Normal,231500,12.352335152508426,361,7,7,1792,3,4,341,0.42857142857142855
20,RM,70.0,12702,Pave,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,NA,0.0,TA,TA,PConc,NA,NA,NA,NA,NA,0,0,GasA,Gd,Y,FuseA,882,TA,4,Typ,0,NA,Detchd,Unf,1,308,TA,TA,Y,0,45,WD,Normal,97000,11.48246625748552,0,52,52,882,1,3,45,0.5
80,RL,120.0,19296,Pave,Reg,Lvl,Corner,NAmes,Artery,Norm,1Fam,SLvl,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,0,1362,GasA,TA,Y,SBrkr,1382,TA,6,Typ,1,TA,Attchd,Unf,2,884,TA,TA,Y,0,0,WD,Normal,176000,12.078239274020289,1362,47,47,1382,1,4,252,0.5
60,RL,69.0,9588,Pave,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1482,1482,GasA,Ex,Y,SBrkr,2574,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,868,TA,TA,Y,0,148,New,Partial,276000,12.528156144699286,0,0,0,2574,3,4,148,0.3
80,RL,88.0,8471,Pave,IR1,Lvl,Corner,Sawyer,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,0,506,GasA,TA,Y,SBrkr,1212,TA,6,Typ,1,TA,Attchd,Unf,2,492,TA,TA,Y,292,12,WD,Normal,151000,11.925035115797062,506,29,11,1212,1,4,304,0.5
50,RM,50.0,5500,Pave,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,0,926,GasA,TA,Y,SBrkr,1316,TA,6,Typ,0,NA,Detchd,Unf,2,484,TA,TA,Y,0,0,WD,Normal,130000,11.77528972943772,926,81,9,926,1,4,0,0.5
30,RM,30.0,5232,Pave,IR3,Bnk,Inside,OldTown,Artery,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,680,680,GasA,Gd,N,FuseP,764,TA,4,Typ,0,NA,Detchd,Unf,2,504,TA,TA,N,0,0,WD,Normal,73000,11.198214720130528,0,83,4,764,1,3,0,0.5
20,RL,78.0,12090,Pave,IR1,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,LwQ,606,1422,GasA,TA,Y,SBrkr,1422,Gd,7,Typ,1,TA,Attchd,Fin,2,576,TA,TA,Y,276,0,WD,Normal,175500,12.075394321888057,816,27,27,1422,2,4,276,0.42857142857142855
60,RL,70.0,11207,Pave,IR1,HLS,FR2,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,88,802,GasA,Gd,Y,SBrkr,1511,TA,8,Typ,1,TA,Attchd,Fin,2,413,TA,TA,Y,95,75,WD,Normal,185000,12.128111104060462,714,9,9,1511,3,4,170,0.375
75,RL,60.0,8400,Pave,Reg,Bnk,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,342,720,GasA,Ex,Y,SBrkr,2192,Gd,8,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,262,24,WD,Normal,179500,12.097930486910471,378,69,11,1772,3,5,286,0.5
30,RM,71.0,6900,Pave,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,212,740,GasA,Ex,Y,SBrkr,778,TA,4,Typ,1,Gd,Detchd,Fin,1,924,Ex,Ex,Y,0,25,WD,Normal,120500,11.699405031912846,528,68,53,778,1,3,25,0.5
20,RL,0.0,7917,Pave,IR1,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,392,1143,GasA,TA,Y,SBrkr,1113,TA,6,Typ,1,Fa,Attchd,RFn,1,504,TA,Gd,Y,370,30,WD,Normal,148000,11.904967552746252,751,31,31,1113,2,4,400,0.5
60,FV,84.0,10728,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1095,1095,GasA,Gd,Y,SBrkr,1939,Gd,8,Typ,1,Gd,Attchd,RFn,3,1053,TA,TA,Y,192,51,New,Partial,266000,12.491251587763836,0,0,0,1939,3,4,243,0.375
20,RL,73.0,39104,Pave,IR1,Low,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,7,7,Flat,Membran,Plywood,Plywood,NA,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,96,1385,GasA,Ex,Y,SBrkr,1363,TA,5,Mod,2,TA,Attchd,Unf,2,439,TA,TA,Y,81,0,WD,Normal,241500,12.394624752074764,1289,54,3,1363,1,3,81,0.4
60,RL,92.0,11764,Pave,IR1,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,628,1152,GasA,Ex,Y,SBrkr,2270,Gd,9,Typ,1,Gd,Attchd,Fin,3,671,TA,TA,Y,132,57,WD,Normal,290000,12.577636201962656,524,11,3,2270,3,5,189,0.4444444444444444
20,RL,80.0,9600,Pave,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,0,1240,GasA,Gd,Y,SBrkr,1632,TA,6,Min1,1,Gd,Attchd,RFn,1,338,TA,TA,Y,289,0,WD,Normal,139000,11.842229212112828,1240,51,21,1632,2,4,289,0.5
20,RL,76.0,8314,Pave,Reg,Lvl,Corner,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,ImStucc,NA,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,270,816,GasA,TA,Y,SBrkr,816,TA,5,Typ,0,NA,Attchd,Unf,1,264,TA,TA,Y,168,0,WD,Normal,124500,11.732060994886899,546,25,25,816,1,3,168,0.4
50,RL,55.0,7264,Pave,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,952,952,GasW,Gd,N,SBrkr,1548,Ex,5,Typ,0,NA,Detchd,Unf,2,672,TA,TA,Y,74,0,WD,Normal,205000,12.230765258120545,0,84,2,1548,3,4,218,0.6
20,RL,129.0,9196,Pave,IR1,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1560,1560,GasA,Ex,Y,SBrkr,1560,Gd,7,Typ,0,NA,Attchd,Fin,2,573,TA,TA,Y,100,150,WD,Normal,201000,12.211060187041213,0,7,7,1560,2,4,250,0.42857142857142855
20,RL,140.0,19138,Pave,Reg,Lvl,Corner,Gilbert,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,744,864,GasA,Ex,Y,SBrkr,864,TA,4,Typ,0,NA,Detchd,Unf,2,400,TA,TA,Y,0,0,WD,Normal,141000,11.856515169360305,120,59,59,864,1,3,0,0.5
20,RL,107.0,14450,Pave,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2121,2121,GasA,Ex,Y,SBrkr,2121,Ex,8,Typ,1,Ex,Attchd,Fin,3,732,TA,TA,Y,124,98,New,Partial,415298,12.936751613811438,0,1,0,2121,3,4,364,0.375
60,RL,83.0,10005,Pave,Reg,Lvl,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,768,1160,GasA,Ex,Y,SBrkr,2022,TA,8,Typ,1,TA,Attchd,Fin,2,505,TA,TA,Y,288,117,WD,Normal,192000,12.165250651009918,392,31,31,2022,3,5,405,0.5
60,RL,82.0,11287,Pave,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,386,807,GasA,Gd,Y,SBrkr,1982,Gd,7,Typ,1,TA,Attchd,Fin,2,575,TA,TA,Y,0,84,WD,Normal,228500,12.339291489316397,421,18,18,1982,3,4,280,0.42857142857142855
20,FV,60.0,7200,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,357,1262,GasA,Gd,Y,SBrkr,1262,Gd,5,Typ,0,NA,Attchd,Fin,2,572,TA,TA,Y,0,120,New,Partial,185000,12.128111104060462,905,0,0,1262,2,3,120,0.4
120,RL,34.0,5063,Pave,Reg,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,410,1314,GasA,Ex,Y,SBrkr,1314,Gd,6,Typ,1,Gd,Attchd,RFn,2,626,TA,TA,Y,172,62,ConLw,Normal,207500,12.24288661865289,904,2,1,1314,2,3,234,0.3333333333333333
20,RL,74.0,9612,Pave,Reg,Lvl,Inside,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468,1468,GasA,Ex,Y,SBrkr,1468,Gd,6,Typ,1,Gd,Attchd,Fin,3,898,TA,TA,Y,210,150,New,Partial,244600,12.407379502235209,0,1,0,1468,2,4,360,0.5
120,RL,50.0,8012,Pave,Reg,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,ImStucc,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1145,1575,GasA,Gd,Y,SBrkr,1575,Gd,5,Typ,0,NA,Attchd,RFn,2,529,TA,TA,Y,0,0,WD,Normal,179200,12.096257779522967,430,15,15,1575,2,3,52,0.4
160,FV,35.0,4251,Pave,IR1,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,625,625,GasA,Ex,Y,SBrkr,1250,Gd,5,Typ,0,NA,Detchd,RFn,2,528,TA,TA,Y,0,54,New,Partial,164700,12.011880916165731,0,1,0,1250,3,3,54,0.4
50,RL,77.0,9786,Pave,IR1,Bnk,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,312,912,GasA,TA,Y,SBrkr,1734,Gd,7,Typ,1,Gd,Attchd,RFn,2,440,TA,TA,Y,0,0,WD,Normal,159000,11.976659481202368,600,44,25,1734,2,4,128,0.42857142857142855
20,RL,0.0,8125,Pave,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,244,858,GasA,TA,Y,SBrkr,858,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,0,WD,Normal,88000,11.385092093460344,614,35,35,858,1,4,0,0.6
20,RL,0.0,9819,Pave,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,432,882,GasA,TA,Y,SBrkr,900,TA,5,Typ,0,NA,Detchd,Unf,1,280,TA,TA,Y,0,0,WD,Normal,122000,11.711776323715394,450,43,43,900,1,4,0,0.6
70,RL,60.0,8730,Pave,Reg,Lvl,Inside,BrkSide,RRAn,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,698,698,GasA,Ex,Y,FuseA,1396,TA,7,Typ,0,NA,Detchd,Unf,1,384,TA,TA,Y,0,0,WD,Normal,153575,11.941944326032129,0,92,4,1396,1,4,259,0.42857142857142855
60,RL,120.0,15611,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1079,1079,GasA,Ex,Y,SBrkr,1919,Gd,8,Typ,1,Gd,Attchd,RFn,2,685,Gd,TA,Y,0,51,New,Partial,233230,12.359780370124389,0,0,0,1919,3,4,51,0.375
190,RL,55.0,5687,Pave,Reg,Bnk,Inside,SWISU,Norm,Norm,2fmCon,2Story,5,6,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,Fa,PConc,TA,Fa,No,Rec,Unf,570,780,GasA,Ex,N,SBrkr,1716,Fa,9,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,184,WD,Normal,135900,11.819674600139235,210,96,8,1716,2,7,184,0.6666666666666666
50,RL,60.0,11409,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,476,768,GasA,Gd,Y,SBrkr,1716,TA,8,Min2,1,Gd,Attchd,Unf,1,281,TA,TA,Y,0,0,WD,Normal,131000,11.782952602183288,292,60,1,1716,2,4,160,0.375
60,RL,0.0,16659,Pave,IR1,Lvl,Corner,NWAmes,PosA,Norm,1Fam,2Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,795,GasA,Fa,Y,SBrkr,2263,Gd,9,Typ,1,TA,Attchd,Fin,2,539,TA,TA,Y,0,250,WD,Normal,235000,12.367340793126296,795,29,12,2263,3,4,250,0.3333333333333333
20,RL,80.0,9600,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,131,1416,GasA,TA,Y,SBrkr,1644,TA,7,Typ,2,Gd,Attchd,Fin,2,418,TA,TA,Y,110,0,WD,Normal,167000,12.025749091398891,1285,56,56,1644,1,4,110,0.42857142857142855
80,RL,37.0,7937,Pave,IR1,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,184,1003,GasA,TA,Y,SBrkr,1003,TA,6,Typ,0,NA,Detchd,Unf,2,588,TA,TA,Y,120,0,WD,Normal,142500,11.867097278690842,819,22,22,1003,1,4,120,0.5
50,RM,75.0,13710,Pave,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,490,910,GasA,TA,Y,FuseA,1558,TA,6,Typ,0,NA,Attchd,Unf,1,282,TA,TA,Y,289,0,WD,Normal,152000,11.931635799828413,420,57,57,1558,2,5,289,0.6666666666666666
60,RL,90.0,11700,Pave,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,143,702,GasA,Gd,Y,SBrkr,1743,TA,7,Typ,1,Gd,Attchd,Unf,2,539,TA,TA,Y,224,0,WD,Normal,175000,12.072541252905651,559,39,39,1743,3,4,224,0.42857142857142855
20,RL,80.0,14000,Pave,Reg,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1092,1092,GasA,Ex,Y,SBrkr,1152,Gd,6,Typ,1,Gd,Attchd,Unf,1,300,TA,TA,Y,0,36,WD,Family,158500,11.973509872299472,0,59,5,1152,1,4,36,0.5
190,RL,90.0,15750,Pave,Reg,Lvl,Corner,Crawfor,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,324,1165,GasA,TA,Y,SBrkr,1336,TA,5,Typ,2,Gd,Attchd,Unf,1,375,TA,TA,Y,0,0,WD,Normal,157000,11.964001084330445,841,53,53,1336,1,3,0,0.4
60,RL,66.0,16226,Pave,IR3,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,747,1028,GasA,Ex,Y,SBrkr,2452,Gd,9,Typ,1,TA,BuiltIn,Fin,2,683,TA,TA,Y,208,50,WD,Normal,267000,12.495003937382387,281,9,8,2452,3,5,258,0.4444444444444444
20,RL,118.0,13704,Pave,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1541,1541,GasA,Ex,Y,SBrkr,1541,Gd,6,Typ,1,TA,Attchd,RFn,3,843,TA,TA,Y,468,81,WD,Normal,205000,12.230765258120545,0,5,4,1541,2,4,549,0.5
20,RL,70.0,9800,Pave,Reg,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,0,894,GasA,TA,Y,SBrkr,894,TA,5,Typ,0,NA,Attchd,Unf,2,552,TA,TA,Y,256,0,WD,Abnorml,149900,11.917723684090689,894,34,34,894,1,4,256,0.6
75,RM,87.0,18386,Pave,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470,1470,GasA,Ex,Y,SBrkr,3493,Gd,10,Typ,1,Ex,Attchd,Unf,3,870,TA,TA,Y,302,0,WD,Normal,295000,12.594730635321957,0,128,6,3493,3,4,302,0.3
20,RL,80.0,10386,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,536,2000,GasA,Ex,Y,SBrkr,2000,Gd,8,Typ,0,NA,Attchd,Fin,3,888,TA,TA,Y,168,0,WD,Normal,305900,12.631013530138995,1464,3,2,2000,2,4,168,0.375
60,RL,116.0,13474,Pave,Reg,Lvl,Inside,SawyerW,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,0,700,GasA,Gd,Y,SBrkr,2243,Gd,8,Typ,1,TA,Attchd,RFn,3,746,TA,TA,Y,127,44,WD,Normal,225000,12.323855681186558,700,17,16,2243,3,5,395,0.5
50,RM,0.0,7920,Pave,IR1,Lvl,Inside,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319,319,GasA,TA,Y,FuseA,1406,Fa,6,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,144,WD,Normal,89500,11.401993904262946,0,88,58,1406,1,4,144,0.5
30,RL,0.0,12342,Pave,IR1,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,599,861,GasA,Ex,Y,SBrkr,861,TA,4,Typ,0,NA,Detchd,Unf,2,539,TA,TA,Y,158,0,WD,Normal,82500,11.320553572322773,262,69,59,861,1,2,158,0.25
20,RL,90.0,12378,Pave,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,622,1896,GasA,Ex,Y,SBrkr,1944,Ex,8,Typ,3,Ex,Attchd,Fin,3,708,TA,TA,Y,208,175,WD,Normal,360000,12.793859310432293,1274,3,2,1944,2,4,383,0.375
60,RL,0.0,7685,Pave,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,179,697,GasA,Gd,Y,SBrkr,1501,Gd,6,Typ,1,TA,Attchd,Fin,2,420,TA,TA,Y,190,63,WD,Normal,165600,12.017330520933296,518,13,12,1501,3,4,253,0.5
20,RL,50.0,8000,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,292,972,GasA,Ex,Y,SBrkr,972,TA,5,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,WD,Normal,132000,11.790557201568507,680,61,7,972,1,3,0,0.4
190,RM,65.0,7800,Pave,Reg,Lvl,Inside,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,286,793,GasA,TA,Y,SBrkr,1118,TA,5,Typ,1,Gd,Detchd,Unf,2,410,TA,TA,Y,0,0,WD,Normal,119900,11.694413341015606,507,67,56,1118,1,4,271,0.6
